4.71612,0.0
4.71626,0.0
4.71641,0.0
4.71656,-2.27373675443e-13
4.71671,-2.27373675443e-13
4.71685,-2.27373675443e-13
4.717,-2.27373675443e-13
4.71715,-2.27373675443e-13
4.7173,-4.54747350886e-13
4.71745,-4.54747350886e-13
4.71761,-4.54747350886e-13
4.71776,-4.54747350886e-13
4.71791,-4.54747350886e-13
4.71806,-6.8212102633e-13
4.71821,-6.8212102633e-13
4.71835,-6.8212102633e-13
4.7185,-6.8212102633e-13
4.71865,-6.8212102633e-13
4.71879,-9.09494701773e-13
4.71894,-9.09494701773e-13
4.71909,-9.09494701773e-13
4.71924,-9.09494701773e-13
4.71939,-9.09494701773e-13
4.71955,-1.13686837722e-12
4.7197,-1.13686837722e-12
4.71985,-1.13686837722e-12
4.72,-1.13686837722e-12
4.72015,-1.13686837722e-12
4.72029,-1.36424205266e-12
4.72044,-1.36424205266e-12
4.72059,-1.36424205266e-12
4.72074,-1.36424205266e-12
4.72088,-1.36424205266e-12
4.72103,-1.5916157281e-12
4.72118,-1.5916157281e-12
4.72133,-1.5916157281e-12
4.72148,-1.5916157281e-12
4.72164,-1.5916157281e-12
4.72179,-1.81898940355e-12
4.72194,-1.81898940355e-12
4.72209,-1.81898940355e-12
4.72224,-1.81898940355e-12
4.72238,-1.81898940355e-12
4.72253,-2.04636307899e-12
4.72268,-2.04636307899e-12
4.72282,-2.04636307899e-12
4.72297,-2.04636307899e-12
4.72312,-2.04636307899e-12
4.72326,-2.27373675443e-12
4.72341,-2.27373675443e-12
4.72356,-2.27373675443e-12
4.72371,-2.27373675443e-12
4.72385,-2.27373675443e-12
4.724,-2.50111042988e-12
4.72415,-2.50111042988e-12
4.7243,-2.50111042988e-12
4.72445,-2.50111042988e-12
4.72461,-2.50111042988e-12
4.72476,-2.72848410532e-12
4.72491,-2.72848410532e-12
4.72506,-2.72848410532e-12
4.72521,-2.72848410532e-12
4.72535,-2.72848410532e-12
4.7255,-2.95585778076e-12
4.72565,-2.95585778076e-12
4.72579,-2.95585778076e-12
4.72594,-2.95585778076e-12
4.72609,-2.95585778076e-12
4.72624,-3.18323145621e-12
4.72639,-3.18323145621e-12
4.72655,-3.18323145621e-12
4.7267,-3.18323145621e-12
4.72685,-3.18323145621e-12
4.727,-3.41060513165e-12
4.72715,-3.41060513165e-12
4.72729,-3.41060513165e-12
4.72744,-3.41060513165e-12
4.72759,-3.41060513165e-12
4.72774,-3.63797880709e-12
4.72788,-3.63797880709e-12
4.72803,-3.63797880709e-12
4.72818,-3.63797880709e-12
4.72833,-3.63797880709e-12
4.72848,-3.86535248253e-12
4.72864,-3.86535248253e-12
4.72879,-3.86535248253e-12
4.72894,-3.86535248253e-12
4.72909,-3.86535248253e-12
4.72924,-4.09272615798e-12
4.72938,-4.09272615798e-12
4.72953,-4.09272615798e-12
4.72968,-4.09272615798e-12
4.72982,-4.09272615798e-12
4.72997,-4.32009983342e-12
4.73012,-4.32009983342e-12
4.73027,-4.32009983342e-12
4.73042,-4.32009983342e-12
4.73058,-4.32009983342e-12
4.73073,-4.54747350886e-12
4.73088,-4.54747350886e-12
4.73103,-4.54747350886e-12
